GeneID	Fitted.with.Significant.Coefficients	Fitted.with.Significant.Coefficients.No.Limma
ENSG00000247363	-1.3860797	0.0000000
ENSG00000247416	-1.3860797	0.0000000
ENSG00000247556	-0.0776343	-0.0970429
ENSG00000247595	-1.3860797	0.0000000
ENSG00000247627	-7.4070846	-7.3558570
ENSG00000247728	-8.9148988	-9.5726942
ENSG00000247735	-1.9163582	-0.8489533
ENSG00000247774	-0.0776343	-0.0970429
ENSG00000247809	-2.7947671	-1.8180270
ENSG00000247828	-3.6325108	-2.5229778
ENSG00000247853	-2.9454993	-1.7803726
ENSG00000247934	-1.8918822	-0.8288985
ENSG00000247950	-1.9148585	-0.4574587
ENSG00000247982	-1.8221224	-0.8438979
ENSG00000248079	-1.3860797	0.0000000
ENSG00000248243	-5.9578024	-5.6846689
ENSG00000248265	-1.9145876	-0.9655969
ENSG00000248278	-1.3860797	0.0000000
ENSG00000248280	-1.3860797	0.0000000
ENSG00000248309	-1.9165025	-0.4499795
ENSG00000248319	-1.9211805	-1.0887690
ENSG00000248333	-2.9505667	-1.7862957
ENSG00000248334	-1.8573584	-0.4156825
ENSG00000248360	-3.6786041	-2.6741584
ENSG00000248421	-1.3860797	0.0000000
ENSG00000248429	-3.0279439	-2.1447038
ENSG00000248458	-1.3860797	0.0000000
ENSG00000248476	-1.3860797	0.0000000
ENSG00000248479	-1.3860797	0.0000000
ENSG00000248489	-1.3860797	0.0000000
ENSG00000248503	-0.2060272	-0.2575340
ENSG00000248508	-0.2060272	-0.2575340
ENSG00000248510	-1.7570827	-0.8295469
ENSG00000248554	-4.4904257	-4.1251397
ENSG00000248564	-1.3860797	0.0000000
ENSG00000248576	-1.3860797	0.0000000
ENSG00000248587	-1.7541262	-0.8392474
ENSG00000248663	-1.3860797	0.0000000
ENSG00000248664	-1.3860797	0.0000000
ENSG00000248671	-0.2060272	-0.2575340
ENSG00000248690	-3.3467341	-2.5563926
ENSG00000248712	-1.3860797	0.0000000
ENSG00000248727	-1.3860797	0.0000000
ENSG00000248771	-1.8133665	-0.8897156
ENSG00000248774	0.3090406	2.2374369
ENSG00000248787	-1.3860797	0.0000000
ENSG00000248810	-1.9587844	-0.9790613
ENSG00000248906	-1.3860797	0.0000000
ENSG00000248923	-1.7524516	-0.8809658
ENSG00000248924	-0.0776343	-0.0970429
ENSG00000248932	-3.4485511	-2.3428307
ENSG00000248996	-1.3860797	0.0000000
ENSG00000249022	-1.3860797	0.0000000
ENSG00000249026	-1.3860797	0.0000000
ENSG00000249035	-1.3860797	0.0000000
ENSG00000249096	-1.3860797	0.0000000
ENSG00000249125	-7.8914373	-8.0913275
ENSG00000249141	-1.3860797	0.0000000
ENSG00000249167	-1.3860797	0.0000000
ENSG00000249209	-1.3860797	0.0000000
ENSG00000249242	-3.1368614	-2.1185475
ENSG00000249264	-2.8214052	-2.0225118
ENSG00000249267	-1.3860797	0.0000000
ENSG00000249274	-1.8586049	-0.4154079
ENSG00000249279	-1.3860797	0.0000000
ENSG00000249306	-1.2565970	-1.5707462
ENSG00000249307	-3.9919020	-3.1811920
ENSG00000249310	-2.2200636	-0.8186121
ENSG00000249345	-1.3860797	0.0000000
ENSG00000249348	-4.0226851	-3.1371577
ENSG00000249353	1.0503131	1.3128913
ENSG00000249359	-1.3860797	0.0000000
ENSG00000249378	-1.3860797	0.0000000
ENSG00000249395	-1.3860797	0.0000000
ENSG00000249409	3.7686177	4.7107721
ENSG00000249435	-1.3860797	0.0000000
ENSG00000249437	-3.6175334	-2.9118891
ENSG00000249492	-1.3860797	0.0000000
ENSG00000249532	-1.3860797	0.0000000
ENSG00000249593	-6.0544332	-5.0852455
ENSG00000249604	-1.3860797	0.0000000
ENSG00000249614	-3.8661921	-2.9171362
ENSG00000249626	-1.8551817	-1.0331707
ENSG00000249645	-1.3860797	0.0000000
ENSG00000249655	-1.3860797	0.0000000
ENSG00000249684	-3.3345939	-2.3289797
ENSG00000249699	-1.9469090	-1.0361194
ENSG00000249700	1.1277707	1.4097134
ENSG00000249715	-1.3860797	0.0000000
ENSG00000249731	-3.1805163	-3.9756454
ENSG00000249736	-1.3860797	0.0000000
ENSG00000249741	-1.3860797	0.0000000
ENSG00000249751	-0.0776343	-0.0970429
ENSG00000249753	-1.3860797	0.0000000
ENSG00000249776	-1.3860797	0.0000000
ENSG00000249790	-1.8193670	-0.3903886
ENSG00000249806	-1.3860797	0.0000000
ENSG00000249816	-3.3879485	-2.5486036
ENSG00000249835	-1.9841409	-1.0191141
ENSG00000249846	-1.8860783	-0.4350758
ENSG00000249853	-1.3860797	0.0000000
ENSG00000249855	-3.9349444	-3.4619567
ENSG00000249859	-1.8620628	-0.4184137
ENSG00000249894	-1.3860797	0.0000000
ENSG00000249898	-1.8230612	-0.3991729
ENSG00000249910	-1.8819287	-0.9209933
ENSG00000249936	2.8351581	5.0177062
ENSG00000249937	-1.8636701	-0.9722001
ENSG00000249996	-1.8581964	-0.7740335
ENSG00000250033	-0.2171444	-0.2714305
ENSG00000250039	-1.3860797	0.0000000
ENSG00000250061	-1.3860797	0.0000000
ENSG00000250067	-1.5464701	-1.9330877
ENSG00000250069	-1.9518815	-1.1435333
ENSG00000250081	-1.3860797	0.0000000
ENSG00000250127	-1.7819955	-0.8522384
ENSG00000250131	-1.8115963	-0.8885481
ENSG00000250132	-1.0521174	-1.3151467
ENSG00000250144	-1.3860797	0.0000000
ENSG00000250155	-1.3860797	0.0000000
ENSG00000250163	-1.3860797	0.0000000
ENSG00000250182	-1.1095200	-1.3869001
ENSG00000250198	-0.2060272	-0.2575340
ENSG00000250220	-1.3860797	0.0000000
ENSG00000250222	-1.3860797	0.0000000
ENSG00000250234	-1.3860797	0.0000000
ENSG00000250237	-1.3860797	0.0000000
ENSG00000250240	-1.3860797	0.0000000
ENSG00000250261	-1.9526239	-0.8979279
ENSG00000250303	-1.8822578	-0.4338066
ENSG00000250343	-2.7688696	-1.7078737
ENSG00000250349	-1.3860797	0.0000000
ENSG00000250365	-1.3860797	0.0000000
ENSG00000250387	-1.3860797	0.0000000
ENSG00000250390	-8.2587777	-9.0236503
ENSG00000250404	-1.8438253	-1.0244089
ENSG00000250412	-1.3860797	0.0000000
ENSG00000250443	-0.2060272	-0.2575340
ENSG00000250487	-1.3860797	0.0000000
ENSG00000250497	-1.8806845	-1.0068231
ENSG00000250519	-1.3860797	0.0000000
ENSG00000250548	-1.3860797	0.0000000
ENSG00000250551	-1.3860797	0.0000000
ENSG00000250571	-1.1613284	-1.4516605
ENSG00000250575	-1.3860797	0.0000000
ENSG00000250619	-0.4712063	-0.5890079
ENSG00000250644	-0.2060272	-0.2575340
ENSG00000250654	-1.3860797	0.0000000
ENSG00000250659	-1.3860797	0.0000000
ENSG00000250687	-1.3860797	0.0000000
ENSG00000250714	-1.3860797	0.0000000
ENSG00000250722	-21.4682461	-24.9496118
ENSG00000250753	-1.8675270	-0.9389288
ENSG00000250763	-2.7713776	-1.8325236
ENSG00000250769	-1.8132605	-0.9535413
ENSG00000250771	-2.0032212	-0.9773750
ENSG00000250790	-1.3860797	0.0000000
ENSG00000250794	-1.3860797	0.0000000
ENSG00000250796	-1.3860797	0.0000000
ENSG00000250816	-1.3860797	0.0000000
ENSG00000250878	-1.3860797	0.0000000
ENSG00000250900	-1.9970349	-0.5005119
ENSG00000250903	-3.8444089	-2.9395468
ENSG00000250906	-1.3860797	0.0000000
ENSG00000250909	-2.2582951	-0.8552540
ENSG00000250917	-1.3860797	0.0000000
ENSG00000250938	-1.3860797	0.0000000
ENSG00000250950	-1.3860797	0.0000000
ENSG00000250959	-1.3860797	0.0000000
ENSG00000250961	-1.3860797	0.0000000
ENSG00000250966	-1.3860797	0.0000000
ENSG00000250986	-1.5982165	-0.9451432
ENSG00000250999	-1.8819498	-0.4292650
ENSG00000251003	-4.1193929	-3.1482920
ENSG00000251015	-1.3860797	0.0000000
ENSG00000251023	-1.3860797	0.0000000
ENSG00000251037	-1.3860797	0.0000000
ENSG00000251046	-0.0776343	-0.0970429
ENSG00000251079	-3.1401540	-2.1686797
ENSG00000251095	-1.3860797	0.0000000
ENSG00000251102	-1.3860797	0.0000000
ENSG00000251136	-3.8031320	-2.7328258
ENSG00000251155	-0.0776343	-0.0970429
ENSG00000251192	-3.6206984	-2.5518289
ENSG00000251209	-1.3860797	0.0000000
ENSG00000251247	-0.2060272	-0.2575340
ENSG00000251259	-1.3860797	0.0000000
ENSG00000251287	-3.2110541	-2.2320059
ENSG00000251292	-1.8942568	-0.8609596
ENSG00000251301	-1.3860797	0.0000000
ENSG00000251314	-1.3860797	0.0000000
ENSG00000251331	-0.2060272	-0.2575340
ENSG00000251363	-1.3860797	0.0000000
ENSG00000251372	-1.3860797	0.0000000
ENSG00000251379	-10.8635498	-12.1289049
ENSG00000251381	-1.3860797	0.0000000
ENSG00000251396	-1.9844036	-0.4975285
ENSG00000251400	-1.3860797	0.0000000
ENSG00000251417	-3.0349852	-2.0288340
ENSG00000251432	-1.9428754	-0.4724127
ENSG00000251474	-3.2730639	-2.3169105
ENSG00000251495	-1.3860797	0.0000000
ENSG00000251521	-1.3860797	0.0000000
ENSG00000251526	-1.3860797	0.0000000
ENSG00000251536	-1.3860797	0.0000000
ENSG00000251562	-0.7244477	0.7958761
ENSG00000251582	-1.8112726	-1.0351840
ENSG00000251637	-1.9132010	-1.0841784
ENSG00000251661	-1.8699514	-0.8374582
ENSG00000251666	-1.3860797	0.0000000
ENSG00000251675	-0.9413216	0.7949452
ENSG00000251680	-1.3860797	0.0000000
ENSG00000251992	-1.3860797	0.0000000
ENSG00000252006	-1.3860797	0.0000000
ENSG00000252531	-1.3860797	0.0000000
ENSG00000252835	-0.0776343	-0.0970429
ENSG00000253051	3.8217138	6.2054229
ENSG00000253103	-4.8478970	-3.9990582
ENSG00000253111	-1.3860797	0.0000000
ENSG00000253154	-1.3860797	0.0000000
ENSG00000253161	-3.5359029	-2.6584146
ENSG00000253164	-1.3860797	0.0000000
ENSG00000253167	-1.3860797	0.0000000
ENSG00000253194	-1.3860797	0.0000000
ENSG00000253203	-3.8681797	-2.9960753
ENSG00000253250	1.9503725	4.1261125
ENSG00000253284	-1.8759127	-0.9866911
ENSG00000253286	-1.3860797	0.0000000
ENSG00000253307	-1.3860797	0.0000000
ENSG00000253313	-1.3860797	0.0000000
ENSG00000253320	-3.8410795	-2.9362516
ENSG00000253326	-5.9843919	-6.0515662
ENSG00000253334	-1.3860797	0.0000000
ENSG00000253352	-0.0776343	-0.0970429
ENSG00000253361	-1.3860797	0.0000000
ENSG00000253372	-1.3860797	0.0000000
ENSG00000253379	-1.3860797	0.0000000
ENSG00000253384	-1.9052540	-0.9927107
ENSG00000253392	-1.3860797	0.0000000
ENSG00000253395	-1.3860797	0.0000000
ENSG00000253424	-1.3860797	0.0000000
ENSG00000253426	-1.8746489	-0.8437605
ENSG00000253476	-1.3860797	0.0000000
ENSG00000253500	-1.7116250	-0.9135715
ENSG00000253540	-2.8367111	-1.8450656
ENSG00000253553	-0.2060272	-0.2575340
ENSG00000253559	-1.9666952	-0.4849628
ENSG00000253567	-1.3860797	0.0000000
ENSG00000253582	-1.3860797	0.0000000
ENSG00000253623	-0.0776343	-0.0970429
ENSG00000253626	-3.0257640	-2.2070032
ENSG00000253636	-1.9286210	-0.9093977
ENSG00000253706	-1.9687912	-0.9618536
ENSG00000253712	1.0368526	1.2960658
ENSG00000253715	-0.6655545	-0.8319431
ENSG00000253718	2.0997367	2.6246709
ENSG00000253730	-1.8129705	-0.8369546
ENSG00000253737	-1.3860797	0.0000000
ENSG00000253741	-1.4939076	-1.8673845
ENSG00000253755	-0.6655545	-0.8319431
ENSG00000253771	-0.2060272	-0.2575340
ENSG00000253806	-0.1377876	1.7009684
ENSG00000253829	-7.5157183	-7.6012023
ENSG00000253837	-1.3860797	0.0000000
ENSG00000253848	-1.3860797	0.0000000
ENSG00000253854	-1.3860797	0.0000000
ENSG00000253882	-2.5126692	-1.4828347
ENSG00000253884	-0.0776343	-0.0970429
ENSG00000253893	-1.3860797	0.0000000
ENSG00000253932	-1.3860797	0.0000000
ENSG00000253981	-1.9007427	-0.4558785
ENSG00000254010	1.6203909	3.8566081
ENSG00000254034	-1.3860797	0.0000000
ENSG00000254044	-1.3860797	0.0000000
ENSG00000254093	-1.8746809	-0.4263558
ENSG00000254099	-1.3860797	0.0000000
ENSG00000254153	-1.3860797	0.0000000
ENSG00000254162	-1.9721766	-0.9216788
ENSG00000254180	-1.3860797	0.0000000
ENSG00000254184	-1.8720952	-0.4188723
ENSG00000254198	-1.9637768	-0.4991617
ENSG00000254206	-1.6813700	-0.8814016
ENSG00000254224	-1.3860797	0.0000000
ENSG00000254254	-1.7136109	-1.1956642
ENSG00000254258	-18.1486115	-20.8638595
ENSG00000254263	-1.3860797	0.0000000
ENSG00000254266	-1.3860797	0.0000000
ENSG00000254275	-3.4585557	-2.5186958
ENSG00000254288	-1.3860797	0.0000000
ENSG00000254307	-0.2060272	-0.2575340
ENSG00000254319	-1.3860797	0.0000000
ENSG00000254337	-1.3860797	0.0000000
ENSG00000254343	-1.3860797	0.0000000
ENSG00000254350	-1.7852703	-0.8755115
ENSG00000254352	-1.3860797	0.0000000
ENSG00000254353	-0.2060272	-0.2575340
ENSG00000254363	-1.3860797	0.0000000
ENSG00000254389	-1.0442704	-1.3053380
ENSG00000254397	-1.3860797	0.0000000
ENSG00000254416	-0.2060272	-0.2575340
ENSG00000254419	-1.3860797	0.0000000
ENSG00000254422	-1.3860797	0.0000000
ENSG00000254427	-1.3860797	0.0000000
ENSG00000254428	-1.3860797	0.0000000
ENSG00000254431	-1.3860797	0.0000000
ENSG00000254438	-1.7930894	-0.8948474
ENSG00000254459	0.4684090	0.5855112
ENSG00000254461	-1.3860797	0.0000000
ENSG00000254470	-1.3571002	-0.0950569
ENSG00000254486	-1.8665705	-1.0139437
ENSG00000254489	-1.3860797	0.0000000
ENSG00000254503	-1.8408737	-1.0824888
ENSG00000254533	-1.3860797	0.0000000
ENSG00000254539	-1.3860797	0.0000000
ENSG00000254571	-1.3860797	0.0000000
ENSG00000254602	-1.3860797	0.0000000
ENSG00000254634	-1.8344880	-0.4048446
ENSG00000254635	-0.0776343	-0.0970429
ENSG00000254645	-1.8592425	-0.9185742
ENSG00000254648	-1.3860797	0.0000000
ENSG00000254676	-1.9404342	-0.9783324
ENSG00000254691	-1.3860797	0.0000000
ENSG00000254693	-1.3860797	0.0000000
ENSG00000254694	-1.3860797	0.0000000
ENSG00000254732	-1.3860797	0.0000000
ENSG00000254741	-1.3860797	0.0000000
ENSG00000254759	-1.8633247	-0.8833228
ENSG00000254812	-1.3860797	0.0000000
ENSG00000254813	-1.8514689	-0.9334857
ENSG00000254814	-1.7492079	-0.8264634
ENSG00000254815	-1.9323251	-0.9587622
ENSG00000254827	0.7704372	2.5437234
ENSG00000254842	-1.8765691	-1.0177535
ENSG00000254843	-1.3860797	0.0000000
ENSG00000254860	-0.2060272	-0.2575340
ENSG00000254870	-0.2060272	-0.2575340
ENSG00000254880	-1.3860797	0.0000000
ENSG00000254893	2.2152520	4.4750488
ENSG00000254902	-1.3860797	0.0000000
ENSG00000254912	-1.3860797	0.0000000
ENSG00000254943	-1.7583755	-0.9015921
ENSG00000254963	2.4527717	4.7112366
ENSG00000254966	-1.7976947	-0.8245959
ENSG00000254979	-0.2060272	-0.2575340
ENSG00000254985	-1.3860797	0.0000000
ENSG00000254991	-0.0776343	-0.0970429
ENSG00000255002	-1.3860797	0.0000000
ENSG00000255021	-1.8814103	-1.0106265
ENSG00000255026	-1.8486641	-0.8407406
ENSG00000255028	-0.2060272	-0.2575340
ENSG00000255052	-1.3860797	0.0000000
ENSG00000255085	-1.8335514	-0.9391000
ENSG00000255098	-0.2060272	-0.2575340
ENSG00000255103	-1.4669515	-0.0402142
ENSG00000255111	-1.9265349	-0.9135147
ENSG00000255119	-1.3860797	0.0000000
ENSG00000255135	-2.7149449	-1.6712046
ENSG00000255145	-1.3860797	0.0000000
ENSG00000255146	-0.0776343	-0.0970429
ENSG00000255176	-1.3860797	0.0000000
ENSG00000255185	-1.8577684	-0.4188997
ENSG00000255197	-1.8067473	-0.8128349
ENSG00000255198	-1.3571148	-1.6963935
ENSG00000255202	-1.3860797	0.0000000
ENSG00000255234	-2.0098305	-0.9978201
ENSG00000255236	-1.3860797	0.0000000
ENSG00000255237	-1.9102584	-1.0360639
ENSG00000255282	-0.4535810	-0.5669762
ENSG00000255305	-1.3860797	0.0000000
ENSG00000255310	1.1927810	3.2079242
ENSG00000255322	-1.3860797	0.0000000
ENSG00000255337	-1.3860797	0.0000000
ENSG00000255348	-1.9936592	-2.4920740
ENSG00000255351	-1.3860797	0.0000000
ENSG00000255355	-1.3860797	0.0000000
ENSG00000255364	-1.3860797	0.0000000
ENSG00000255367	-1.8147108	-0.9264557
ENSG00000255398	-1.6299654	-0.8608010
ENSG00000255409	-1.3860797	0.0000000
ENSG00000255418	-1.3860797	0.0000000
ENSG00000255429	-1.3860797	0.0000000
ENSG00000255433	-0.7838372	1.0258602
ENSG00000255443	-1.3860797	0.0000000
ENSG00000255449	-1.3860797	0.0000000
ENSG00000255458	-3.1205045	-2.1519656
ENSG00000255468	-0.2060272	-0.2575340
ENSG00000255480	-1.3860797	0.0000000
ENSG00000255524	-1.8880477	-0.9292452
ENSG00000255526	-0.2060272	-0.2575340
ENSG00000255537	-1.3860797	0.0000000
ENSG00000255539	-9.2272977	-9.7207598
ENSG00000255550	-1.3860797	0.0000000
ENSG00000255571	-1.8131491	-0.8148880
ENSG00000255624	-1.3860797	0.0000000
ENSG00000255629	-1.8404504	-0.4039402
ENSG00000255647	-1.3860797	0.0000000
ENSG00000255670	-1.3860797	0.0000000
ENSG00000255680	-1.3860797	0.0000000
ENSG00000255823	-1.8310494	-0.9264915
ENSG00000255863	-1.3860797	0.0000000
ENSG00000255867	-1.3860797	0.0000000
ENSG00000255872	-1.3860797	0.0000000
ENSG00000255886	-1.8529696	-0.4124174
ENSG00000255893	-1.3860797	0.0000000
ENSG00000255929	-0.0776343	-0.0970429
ENSG00000255949	-3.6002783	-2.4959810
ENSG00000255989	-1.3860797	0.0000000
ENSG00000256061	-1.1806199	-1.4757749
ENSG00000256101	-1.3860797	0.0000000
ENSG00000256116	-3.5282971	-2.4278103
ENSG00000256124	-1.9343279	-0.9002878
ENSG00000256142	-1.3860797	0.0000000
ENSG00000256143	-1.3860797	0.0000000
ENSG00000256188	-1.3860797	0.0000000
ENSG00000256193	-1.8412196	-0.9314307
ENSG00000256218	-1.9130200	-0.9397832
ENSG00000256235	-1.3860797	0.0000000
ENSG00000256240	-1.3860797	0.0000000
ENSG00000256269	-0.0776343	-0.0970429
ENSG00000256274	-1.3860797	0.0000000
ENSG00000256278	-1.3860797	0.0000000
ENSG00000256288	-1.3860797	0.0000000
ENSG00000256309	-0.2060272	-0.2575340
ENSG00000256321	-1.3860797	0.0000000
ENSG00000256341	-1.8034565	-0.8380769
ENSG00000256360	-1.3860797	0.0000000
ENSG00000256364	1.2680283	3.2841095
ENSG00000256377	-1.3860797	0.0000000
ENSG00000256422	-1.3860797	0.0000000
ENSG00000256433	-1.3860797	0.0000000
ENSG00000256462	-0.6655545	-0.8319431
ENSG00000256469	0.4553547	2.0878844
ENSG00000256512	0.2246818	2.1168286
ENSG00000256537	-1.3253251	-0.0736267
ENSG00000256560	-1.8764603	-1.0340784
ENSG00000256588	-1.3860797	0.0000000
ENSG00000256599	-1.3860797	0.0000000
ENSG00000256612	-1.3860797	0.0000000
ENSG00000256618	-0.6655545	-0.8319431
ENSG00000256628	-0.0776343	-0.0970429
ENSG00000256663	2.0464666	4.2752584
ENSG00000256667	-1.8006570	-0.8789418
ENSG00000256673	-0.2060272	-0.2575340
ENSG00000256705	-1.3860797	0.0000000
ENSG00000256751	-1.3860797	0.0000000
ENSG00000256906	-1.3860797	0.0000000
ENSG00000256915	-2.4605443	-3.0756804
ENSG00000256966	-0.2060272	-0.2575340
ENSG00000256984	-8.0957623	-8.6766117
ENSG00000256989	-1.3860797	0.0000000
ENSG00000257034	-1.3860797	0.0000000
ENSG00000257043	-1.3860797	0.0000000
ENSG00000257052	-1.3860797	0.0000000
ENSG00000257093	-1.3860797	0.0000000
ENSG00000257110	-0.0776343	-0.0970429
ENSG00000257127	-1.3860797	0.0000000
ENSG00000257135	-1.3860797	0.0000000
ENSG00000257196	-1.3860797	0.0000000
ENSG00000257219	-1.3860797	0.0000000
ENSG00000257252	-1.3860797	0.0000000
ENSG00000257261	-5.3986698	-4.6516103
ENSG00000257285	-1.3860797	0.0000000
ENSG00000257286	1.1490995	3.1366685
ENSG00000257294	-1.3860797	0.0000000
ENSG00000257298	-1.8629212	-1.0098988
ENSG00000257303	-1.3860797	0.0000000
ENSG00000257315	-0.2060272	-0.2575340
ENSG00000257325	-1.3860797	0.0000000
ENSG00000257354	-1.3860797	0.0000000
ENSG00000257386	-1.3860797	0.0000000
ENSG00000257390	-0.2060272	-0.2575340
ENSG00000257391	-1.8230632	-0.8166190
ENSG00000257433	-1.7445766	-0.8242335
ENSG00000257475	-1.3860797	0.0000000
ENSG00000257489	-1.3860797	0.0000000
ENSG00000257497	-1.8907391	-0.8697805
ENSG00000257509	-1.3860797	0.0000000
ENSG00000257511	-1.3860797	0.0000000
ENSG00000257512	-1.3860797	0.0000000
ENSG00000257530	-1.3860797	0.0000000
ENSG00000257543	-1.3860797	0.0000000
ENSG00000257550	1.3310402	3.3653394
ENSG00000257553	-0.0776343	-0.0970429
ENSG00000257556	-1.8653021	-0.9227830
ENSG00000257595	-1.3860797	0.0000000
ENSG00000257621	-0.2060272	-0.2575340
ENSG00000257681	-1.8231930	-0.8059079
ENSG00000257715	-1.3860797	0.0000000
ENSG00000257764	-31.9940923	-38.1467329
ENSG00000257808	-1.3860797	0.0000000
ENSG00000257839	-1.3860797	0.0000000
ENSG00000257900	-4.7552598	-4.6563230
ENSG00000257923	-3.1787839	-2.0217337
ENSG00000257941	-1.3860797	0.0000000
ENSG00000257947	-1.3860797	0.0000000
ENSG00000257950	-1.3860797	0.0000000
ENSG00000257954	-1.3860797	0.0000000
ENSG00000257966	-1.8734652	-1.0865151
ENSG00000258017	-0.2060272	-0.2575340
ENSG00000258066	-1.3860797	0.0000000
ENSG00000258123	-1.3860797	0.0000000
ENSG00000258128	-1.7415999	-1.0819965
ENSG00000258130	-2.2356614	-0.6786781
ENSG00000258186	-1.3860797	0.0000000
ENSG00000258199	-1.3860797	0.0000000
ENSG00000258245	-1.9124734	-2.3905918
ENSG00000258256	-1.3860797	0.0000000
ENSG00000258260	-1.3860797	0.0000000
ENSG00000258300	-1.3860797	0.0000000
ENSG00000258302	-1.3860797	0.0000000
ENSG00000258303	-1.3860797	0.0000000
ENSG00000258323	-0.0776343	-0.0970429
ENSG00000258325	-1.3860797	0.0000000
ENSG00000258376	-0.0776343	-0.0970429
ENSG00000258377	-0.0776343	-0.0970429
ENSG00000258384	-1.9148296	-0.4505738
ENSG00000258388	-0.2060272	-0.2575340
ENSG00000258405	-0.2060272	-0.2575340
ENSG00000258410	-1.8165470	-1.0518598
ENSG00000258425	-1.3860797	0.0000000
ENSG00000258429	-0.2060272	-0.2575340
ENSG00000258454	-1.3860797	0.0000000
ENSG00000258458	-1.3860797	0.0000000
ENSG00000258465	-0.2060272	-0.2575340
ENSG00000258472	-5.6267522	-5.3827875
ENSG00000258483	-1.7543017	-0.9044314
ENSG00000258515	-1.3860797	0.0000000
ENSG00000258521	-1.3860797	0.0000000
ENSG00000258526	-1.3860797	0.0000000
ENSG00000258545	-1.7329402	-0.8638111
ENSG00000258553	-1.3860797	0.0000000
ENSG00000258554	0.9974194	2.7579441
ENSG00000258561	-1.3860797	0.0000000
ENSG00000258615	-0.0776343	-0.0970429
ENSG00000258642	-1.3860797	0.0000000
ENSG00000258644	-1.3860797	0.0000000
ENSG00000258664	-1.3860797	0.0000000
ENSG00000258666	-0.2060272	-0.2575340
ENSG00000258682	-1.3860797	0.0000000
ENSG00000258695	-1.3860797	0.0000000
ENSG00000258711	-9.5149921	-10.7803915
ENSG00000258714	-0.2060272	-0.2575340
ENSG00000258725	0.2711306	1.8838757
ENSG00000258727	-0.2060272	-0.2575340
ENSG00000258733	-2.1593466	-0.6064107
ENSG00000258735	-1.3860797	0.0000000
ENSG00000258736	-1.3860797	0.0000000
ENSG00000258744	-1.3860797	0.0000000
ENSG00000258765	-1.9890801	-1.0277945
ENSG00000258821	-1.8133291	-0.8294510
ENSG00000258839	-1.3860797	0.0000000
ENSG00000258857	-1.3860797	0.0000000
ENSG00000258892	-1.3860797	0.0000000
ENSG00000258904	-1.3860797	0.0000000
ENSG00000258922	-1.3860797	0.0000000
ENSG00000258932	-1.3860797	0.0000000
ENSG00000258938	-3.2133075	-2.2568718
ENSG00000258943	-1.3860797	0.0000000
ENSG00000258999	-1.3860797	0.0000000
ENSG00000259048	-1.3860797	0.0000000
ENSG00000259054	-1.3860797	0.0000000
ENSG00000259065	-1.8426146	-0.8627405
ENSG00000259071	-3.2887784	-2.1625991
ENSG00000259088	-1.3860797	0.0000000
ENSG00000259098	-0.2643369	1.2298525
ENSG00000259113	-2.2365388	-0.8634138
ENSG00000259129	-1.8692659	-0.9161639
ENSG00000259133	-1.3860797	0.0000000
ENSG00000259192	-1.3860797	0.0000000
ENSG00000259198	-1.3860797	0.0000000
ENSG00000259201	-1.3860797	0.0000000
ENSG00000259207	-0.2060272	-0.2575340
ENSG00000259215	-1.3860797	0.0000000
ENSG00000259240	-1.3860797	0.0000000
ENSG00000259275	-1.3860797	0.0000000
ENSG00000259295	-3.0854271	-2.1572738
ENSG00000259298	-1.3860797	0.0000000
ENSG00000259315	-1.8512432	-0.8992258
ENSG00000259316	-0.2060272	-0.2575340
ENSG00000259321	-1.3860797	0.0000000
ENSG00000259322	-1.3860797	0.0000000
